Postcode,Latitude,Longtitude
N14 6HX,51.635125,-0.12764236
NN14 1NR,52.370736,-0.77776532
CT19 4ER,51.087791,1.146095
IV4 7BX,57.483659,-4.4591003
KA5 5BU,55.515411,-4.3809185
PE9 2YQ,52.652901,-0.4850249
DH2 2TT,54.854528,-1.5933116
WA9 1QE,53.448675,-2.7149604
TS25 1TU,54.679486,-1.2132117
PL5 1RX,50.405655,-4.1872333
EH48 2AG,55.901633,-3.6517362
PL3 4JY,50.386771,-4.1430345
NE6 2SU,54.971708,-1.5692596
CH45 3LF,53.424333,-3.0658526
BH21 3LE,50.775037,-2.0166406
L4 5PE,53.445453,-2.9680775
NP25 4BG,51.774686,-2.8064614
SK14 4HB,53.46498,-2.0687225
IG11 9BZ,51.551991,0.10671607
WS15 2PY,52.765861,-1.9485459
N5 2AB,51.553522,-0.09817872
SA8 3AB,51.716033,-3.8454192
WV14 9EU,52.546325,-2.1039916
LA1 4UW,54.037786,-2.795946
DT1 1NJ,50.713279,-2.426048
PO9 4QY,50.866833,-0.99488389
CH65 9BH,53.267239,-2.900248
TS20 1BW,54.585662,-1.3232735
BR3 1DZ,51.406766,-0.030324631
G69 6AG,55.851966,-4.106467
BL3 2JU,53.561906,-2.4162659
LE4 2GB,52.665242,-1.1472982
SO32 1BJ,50.956012,-1.2234411
E17 7LT,51.582727,-0.022392597
IP11 2EY,51.952582,1.3348847
LU4 0HW,51.892141,-0.48019447
SA11 1NR,51.658672,-3.8060746
OX28 6JL,51.786166,-1.4938711
B33 9HG,52.48702,-1.8044626
CV2 5FS,52.408545,-1.4599973
FK10 1QA,56.112336,-3.7824363
KT3 3PB,51.400011,-0.26214652
CH66 3PH,53.278554,-2.9366301
G51 2UE,55.853411,-4.3055279
TW16 6RD,51.406822,-0.41467098
L39 2DE,53.56785,-2.8789135
PL3 6SR,50.394106,-4.103378
PL3 4EB,50.37734,-4.1482072
HA1 4EB,51.579086,-0.35070895
NE8 3HL,54.962566,-1.5891295
TS3 7PB,54.561478,-1.2049379
G46 7RY,55.807922,-4.3157319
YO32 5AA,54.030524,-1.0432539
S5 9QN,53.432093,-1.4858895
SK5 7HR,53.426887,-2.1548027
DL14 6PD,54.646294,-1.6848519
CM12 0AA,51.62913,0.41923528
CT7 9NS,51.377848,1.289059
DN14 6JX,53.710201,-0.871633
L32 2AE,53.487469,-2.9011382
DL14 9TE,54.642082,-1.6929882
S64 0DF,53.497567,-1.2790749
CF5 2NH,51.49536,-3.2357082
PH3 1AF,56.294986,-3.7110711
WV11 3SE,52.598094,-2.0728598
TA1 2QA,51.006777,-3.0781188
W12 7PA,51.512093,-0.2267126
WA14 4NX,53.388654,-2.3516928
SA2 7AE,51.619615,-4.0103905
MK9 4BA,52.044559,-0.74384195
CF83 3BS,51.584056,-3.2028092
PO11 0AU,50.786125,-0.9888269
ME13 8NS,51.314705,0.89185029
CV5 9NB,52.416202,-1.563795
BS7 8TS,51.484032,-2.586353
KA19 7AB,55.354007,-4.6815947
ME2 2PN,51.387847,0.46895291
G69 7AG,55.846527,-4.1217157
EX16 4AE,50.903829,-3.4709853
E17 6AA,51.591558,-0.039564496
CT7 9AB,51.374123,1.3069435
WV14 0DA,52.567128,-2.0806865
CV32 7NA,52.310464,-1.5014838
TW16 7QX,51.424,-0.41885196
SN16 9JL,51.592633,-2.0895526
ST5 4BN,52.982376,-2.2192629
BN3 2FN,50.827163,-0.16765104
LS10 3JP,53.757111,-1.5223968
HA0 2SF,51.559744,-0.32910556
W10 6AW,51.522295,-0.22228019
FK8 1RN,56.130393,-3.9526927
RM15 4DJ,51.499121,0.25145681
HU9 4TP,53.767843,-0.27478645
SA6 7NX,51.661627,-3.9436551
SW6 3LQ,51.471096,-0.21131231
SO15 0LT,50.918819,-1.4614377
S63 6AR,53.503804,-1.3676959
ML11 0LA,55.589913,-3.884625
G72 9PQ,55.794424,-4.0957969
DT2 0BA,50.776513,-2.5698977
S12 4HE,53.34535,-1.3863543
PO12 3RF,50.7949,-1.1485441
GL1 1TX,51.863478,-2.2479449
DY13 8UQ,52.346627,-2.2925526
WF5 8PY,53.679731,-1.5799539
NR31 6SY,52.564043,1.7238191
LE67 5DT,52.740625,-1.3556861
BB2 6JW,53.751945,-2.5028873
B43 7BN,52.556991,-1.9113099
HP23 5AA,51.79372,-0.66160161
PR2 3PT,53.777427,-2.7165016
NG11 6LJ,52.895589,-1.1426069
G11 7HS,55.877739,-4.321823
DH9 6UQ,54.871957,-1.6785298
HU17 0NQ,53.839667,-0.42038785
CV8 3FH,52.364132,-1.4365863
TQ12 5HG,50.490916,-3.5757548
TF7 5RQ,52.637585,-2.4602603
CM2 9LG,51.716592,0.47513889
DA14 6QF,51.430652,0.083462613
WD3 3AD,51.646145,-0.45614472
OX10 9AD,51.597528,-1.1274593
SO45 5GT,50.859335,-1.4042679
TS5 8SB,54.538132,-1.2621293
CR0 2EH,51.3877,-0.091681182
BH23 3BN,50.742298,-1.7543683
HU8 8LJ,53.766758,-0.30968224
LE9 4FG,52.535505,-1.2810701
RM12 4TN,51.565273,0.18780092
CV11 4JB,52.519151,-1.4602492
GU19 5DH,51.355994,-0.69991647
B26 2BY,52.475718,-1.7929553
SW16 4TR,51.404603,-0.13504581
SA7 9JU,51.667784,-3.8724661
DY8 1AB,52.456766,-2.1473256
M43 6EG,53.479679,-2.1525994
ME1 2DH,51.381631,0.50753753
DL9 4NJ,54.382252,-1.6931273
CA2 4NF,54.871884,-2.9204471
IP4 4NE,52.061369,1.1857911
BA14 6AQ,51.293102,-2.1908191
BN2 5HE,50.827626,-0.10485589
WV10 9SA,52.603012,-2.1163666
GU16 6HF,51.302033,-0.72878272
CT6 5DB,51.368256,1.1313817
L19 7NE,53.364337,-2.9026848
TD1 2BY,55.61155,-2.7702321
CF39 9NR,51.612087,-3.408532
TS15 9DL,54.498852,-1.3588782
UB2 4XQ,51.502209,-0.36397496
SA5 9AH,51.65424,-3.9536612
S9 1EL,53.414862,-1.410119
LE9 9JF,52.62583,-1.2934487
E15 4LY,51.542762,0.008394931
RM1 2EP,51.571819,0.18978925
BA3 3SX,51.286676,-2.4654486
NN16 8XX,52.402857,-0.71724291
SL1 1PB,51.507389,-0.59205231
DE7 5BD,52.961636,-1.2960575
SK7 1QS,53.342239,-2.1630265
SA18 1HB,51.791579,-3.8832458
KA7 3LB,55.451989,-4.6029125
TW18 1BB,51.429232,-0.49527173
NG3 3HR,52.963061,-1.1346626
B74 2JR,52.571982,-1.8855472
IG1 4LU,51.56387,0.067298216
BS15 4AG,51.462205,-2.4999658
BL3 6PE,53.565962,-2.4358283
B1 1NG,52.474016,-1.9021867
FY7 6DU,53.923081,-3.0099341
W4 1QN,51.494471,-0.25509914
BL6 7AA,53.599213,-2.5467953
BR3 3HQ,51.389677,-0.02694785
SO23 9BH,51.060834,-1.3076071
RM9 5SL,51.551797,0.1318927
SM3 8ET,51.370278,-0.22771442
RH11 8HH,51.110958,-0.21620905
ME15 8LH,51.264495,0.56496202
NR3 3HF,52.63866,1.289209
SA11 5EU,51.742223,-3.6331716
B70 9EP,52.521296,-2.0231981
SP4 8PZ,51.195826,-1.7973191
GL52 5ED,51.909346,-2.0561961
UB3 4NS,51.497858,-0.41384844
W6 0RA,51.493084,-0.23576229
CO15 3SN,51.800353,1.1503428
NE15 9LE,54.994158,-1.7632538
UB10 9DA,51.544798,-0.44002154
B13 9LS,52.443054,-1.8578108
SW1P 2HR,51.496868,-0.13396191
SL1 5QL,51.519591,-0.64467373
ML6 8RA,55.860333,-3.9647335
SO50 4HH,50.97523,-1.3503856
DY11 5NF,52.396446,-2.2758786
M6 5WN,53.489886,-2.2939169
S42 6PX,53.20095,-1.4370261
B68 9NE,52.487666,-1.992696
NE34 6HF,54.985439,-1.4105321
L34 5QY,53.429385,-2.7986484
NN1 4NH,52.245865,-0.87368178
NG17 9BX,53.080662,-1.2429579
PL7 4AA,50.392846,-4.0541205
DL5 7NR,54.625416,-1.5805906
CF44 9SN,51.739529,-3.5126155
WS15 1NN,52.751725,-1.9396435
LE3 0TJ,52.632895,-1.1635155
NE26 1PY,55.047341,-1.4538376
WD18 0PX,51.654005,-0.40051052
FK2 9SE,55.991209,-3.7390999
SA6 5HU,51.700952,-3.8979742
SW6 1RR,51.486689,-0.19661553
NP22 3JQ,51.770958,-3.2398456
DD3 8RE,56.487975,-3.0062259
PO9 4NQ,50.873165,-0.99705016
HP2 4ET,51.75586,-0.45313056
S63 9AP,53.533028,-1.3158137
PA23 7NE,55.948934,-4.9253248
TA6 5HX,51.12821,-2.9941143
BN21 1QU,50.773918,0.26050369
KY7 6TF,56.211129,-3.1810327
LL57 2EG,53.227024,-4.1340785
YO31 0UB,53.962218,-1.059527
NR28 0EA,52.818795,1.3783085
HA2 6PN,51.5927,-0.34682329
PO13 0LH,50.817843,-1.1714929
HR4 9NR,52.069957,-2.7368857
WN7 2HG,53.498191,-2.5039031
BA15 1DE,51.34609,-2.2523188
FK10 3BY,56.127784,-3.7904235
LS6 2JP,53.815605,-1.555253
NR2 2PE,52.624359,1.2772584
EH22 4NE,55.869408,-3.0688727
SE15 5EB,51.473706,-0.072398466
RH19 3AS,51.123643,-0.006594463
CA14 1QJ,54.665105,-3.5235425
G73 4QG,55.814105,-4.2202343
BN43 5UA,50.835147,-0.27246074
CW7 2LX,53.190538,-2.5418939
NR3 2PS,52.652894,1.2698109
HA7 4DW,51.617792,-0.31044966
SW15 3BB,51.455125,-0.22964076
HR9 7EA,51.915197,-2.5830135
BB11 1NL,53.789571,-2.2462231
M16 9JJ,53.461909,-2.2651666
PR3 0GA,53.868573,-2.7506795
B31 2NQ,52.415258,-1.9721681
NP19 8BY,51.590629,-2.9826553
BD3 8LG,53.793929,-1.7161212
GL4 0DA,51.832305,-2.2444068
G20 0SA,55.896742,-4.2827295
B38 8XH,52.405261,-1.9460686
TW10 7HR,51.436412,-0.31199953
PR1 5XE,53.765427,-2.6700124
LS20 8LY,53.877436,-1.723755
CH8 7QB,53.2849,-3.2146601
KY11 4HE,56.066404,-3.426038
DT4 7BH,50.614559,-2.4538472
L12 6QT,53.433102,-2.8798328
SW16 6HG,51.427666,-0.13141695
DE24 9EF,52.878934,-1.445676
L15 7JU,53.404885,-2.9088079
WA8 4TE,53.377991,-2.7721311
BS5 0PU,51.462188,-2.5722974
M32 9DX,53.446522,-2.3263194
M12 6PR,53.482217,-2.2097194
TW13 4AU,51.44659,-0.41097729
KT16 0HL,51.364445,-0.53085118
DA15 8JX,51.447133,0.096762289
CV11 5DZ,52.52845,-1.4769247
CB11 3ER,52.015486,0.24792734
L13 6RH,53.417325,-2.9205386
ME16 8LP,51.266194,0.49383562
NP22 4AZ,51.784142,-3.2481081
SN6 6AA,51.6415,-1.8557461
ME8 7EL,51.366677,0.59536724
WV3 7NN,52.570561,-2.1672717
BN15 8JX,50.825843,-0.29722638
NR17 2HH,52.508437,1.0037404
SS16 5AT,51.565725,0.45360142
RM10 9HP,51.536577,0.15085018
WV14 7DF,52.563755,-2.068672
SK5 7DU,53.431111,-2.1551944
LE4 5LG,52.656944,-1.1225487
MK12 5JW,52.062202,-0.81165864
N4 2AP,51.565815,-0.10210983
SL1 2LN,51.506407,-0.60244274
KT5 8LS,51.398427,-0.28040612
UB3 1AX,51.504619,-0.42104869
M35 9FD,53.516357,-2.1481467
RM13 9TR,51.516739,0.19639982
CR0 0JB,51.342086,-0.015753858
CV2 4LT,52.413942,-1.4828081
IG3 8TG,51.566798,0.10995454
BR4 0QR,51.38003,-0.01540659
DH3 2BQ,54.879789,-1.5775964
SP10 2QA,51.206292,-1.4675123
M14 7DS,53.443431,-2.2339174
HU8 9HA,53.774853,-0.26657735
GU35 8PP,51.119415,-0.82677356
SO18 5DH,50.917701,-1.3447992
BB11 4DH,53.780226,-2.2621176
HA8 9NY,51.616355,-0.26068417
WD19 7NT,51.628913,-0.40877621
NR33 9EJ,52.457204,1.7040095
DE45 1EP,53.210982,-1.6731932
BN1 5EG,50.857817,-0.15651782
E4 6AG,51.63277,0.008351384
CV35 9RU,52.192723,-1.6024547
S71 3HX,53.582711,-1.4548521
DN4 8RZ,53.491737,-1.1408374
OL11 3PT,53.604179,-2.1706391
RG28 7JB,51.22541,-1.3373053
EX31 1RP,51.08139,-4.0583642
SS2 6HJ,51.548021,0.70336283
FK1 4LF,56.002778,-3.8294618
YO24 4PL,53.951259,-1.1185464
WS7 1JJ,52.686542,-1.9394224
BN20 8QJ,50.779692,0.25493756
CT10 1NG,51.359921,1.434352
RG45 6DS,51.367553,-0.81748517
AL1 2PG,51.73878,-0.34455346
NN8 2LW,52.29027,-0.69708194
DN21 1FF,53.405372,-0.75925295
BS16 1DT,51.485411,-2.5502656
EX2 5JA,50.71681,-3.4983397
PH1 5BG,56.40611,-3.4412157
KA12 8RP,55.618571,-4.6691735
TS25 5AR,54.672593,-1.2187723
N19 3JQ,51.564878,-0.13224652
NG24 4SE,53.068144,-0.8285005
NW10 2BB,51.544895,-0.23494166
M27 5PR,53.504286,-2.3379652
LE67 1EL,52.697801,-1.3662457
LS15 8QN,53.794502,-1.4319356
B93 0NA,52.388444,-1.7350296
EH52 5HZ,55.930764,-3.5038536
KA13 6NJ,55.654702,-4.7123648
ML1 4TW,55.823011,-3.9697637
HA0 3EL,51.555088,-0.31537055
M14 7FS,53.442351,-2.2437723
LE13 0QZ,52.751983,-0.88658898
M18 7ED,53.457249,-2.1686179
RG21 5TF,51.271808,-1.0930727
LE2 3AF,52.615604,-1.1195793
G71 7EP,55.819113,-4.0824706
CV5 8HU,52.417439,-1.5439627
SE23 1JG,51.443866,-0.0429751
LS16 5LA,53.829114,-1.5852836
BD23 2JS,53.961168,-2.0085598
W10 6EP,51.51942,-0.21532937
L13 9AE,53.426621,-2.9296639
TD6 0AA,55.570862,-2.6460079
DE5 3GU,53.053254,-1.4134108
WN2 5RJ,53.508689,-2.5923418
PA2 8JG,55.821171,-4.4242661
SY11 1LS,52.862576,-3.0579727
LU3 2EJ,51.908846,-0.43886655
DL3 0TP,54.540246,-1.580011
KY12 0DS,56.081724,-3.4476387
G31 3AA,55.864015,-4.2215796
B30 3AS,52.415348,-1.9292954
ML4 3PD,55.819806,-4.0406364
PR1 8DN,53.754394,-2.7143653
DL1 2AY,54.54318,-1.5276117
ME12 3BZ,51.421901,0.7742096
LA13 0ES,54.116683,-3.1927153
EH4 6BU,55.961812,-3.305888
CM20 3EH,51.771321,0.11969808
NG31 8HE,52.927071,-0.65784278
PH10 7AW,56.597023,-3.3326101
IV2 7PB,57.480372,-4.1503262
WD6 5NN,51.663874,-0.25799743
ST5 0JB,53.024665,-2.2167492
ML3 9HH,55.781064,-4.0685112
WR9 8QZ,52.267119,-2.154564
G81 3BD,55.908022,-4.4054118
SO17 2TH,50.929325,-1.3855027
S64 8UR,53.485663,-1.335896
RH17 5QD,51.007237,-0.19835296
TQ7 1JA,50.28345,-3.7762854
SA15 1JG,51.676547,-4.1449995
FY5 2DS,53.883878,-3.0348975
DE75 7LX,53.006569,-1.343851
KT17 1ES,51.339386,-0.25569675
PO13 9RH,50.807489,-1.1747984
CT8 8QY,51.381601,1.3379132
SS0 8NU,51.53918,0.67474441
W2 1BT,51.522868,-0.17471729
M27 6EL,53.519254,-2.333786
ML11 9QE,55.6663,-3.919587
NN11 9EY,52.259168,-1.1708706
EX20 1QQ,50.741472,-3.9776937
TN34 3TF,50.866421,0.58568297
LL55 2NN,53.139141,-4.2748231
TS23 3TX,54.617673,-1.2932114
OX28 5LP,51.779661,-1.4969444
OX44 7SS,51.668421,-1.0819666
SE9 4EW,51.439557,0.050715116
DG16 5AQ,54.99443,-3.0673205
B63 1EF,52.435223,-2.0866666
WS10 0PL,52.559343,-2.0032017
NE38 7HS,54.903193,-1.520212
KY1 1YG,56.112426,-3.1659781
DY13 8YJ,52.341785,-2.2764774
BR3 1AY,51.409598,-0.025472032
SK13 0LU,53.448397,-1.9849344
WD18 7LR,51.654637,-0.40595281
BR2 9QW,51.393345,0.035121266
OX14 1BT,51.669606,-1.3028804
PR8 2DT,53.634876,-3.0154374
ME4 4EA,51.383188,0.51880446
PH33 6JF,56.811946,-5.1188451
CM7 5JY,51.902293,0.55478388
SP7 8DS,51.010534,-2.1921074
DA5 1AD,51.441553,0.14717371
L9 1DJ,53.453662,-2.9622405
SW19 5DX,51.424569,-0.21661051
CO6 1SJ,51.871253,0.68893383
EX8 5NH,50.640412,-3.3939823
GL3 2QU,51.878556,-2.1786332
PE2 5TD,52.543181,-0.30227382
SK11 6RY,53.254398,-2.1292222
CF5 2PY,51.504694,-3.2466806
B18 5AU,52.492869,-1.9158571
ME7 1LR,51.392388,0.54919637
RM16 5UH,51.497787,0.30392266
BS16 3BA,51.477681,-2.536234
LS26 0RD,53.752695,-1.4868987
CR0 0BF,51.336072,-0.005260488
M16 7HA,53.458154,-2.2520708
LU3 2PH,51.904287,-0.44973793
CF34 0YW,51.637649,-3.6528218
TF10 7LT,52.769047,-2.3771783
PR4 1HT,53.756814,-2.8665805
SM1 4QJ,51.365834,-0.18532081
HD6 1AF,53.702081,-1.7806909
BS37 9XY,51.547537,-2.4505419
M5 3AW,53.471542,-2.2820995
IV18 0PT,57.740585,-4.0750471
B69 4DT,52.503533,-2.0156311
DG2 7DF,55.060805,-3.6086401
AB51 8UD,57.411337,-2.4643508
CH66 4NF,53.276832,-2.9430562
NN14 3HA,52.459109,-0.60965282
CF62 9ST,51.419109,-3.2774994
WA10 3HG,53.445893,-2.7594051
CF37 5RW,51.586755,-3.3125672
SS8 9QB,51.532442,0.57563125
PE13 3EN,52.675299,0.17396645
RM2 6BP,51.581597,0.2040009
NE66 1DP,55.412099,-1.7203298
LE11 2HN,52.753274,-1.2141069
SE18 2BH,51.479082,0.10293672
SO19 8ND,50.907156,-1.3438094
BS4 4HU,51.446246,-2.5479382
B70 8HW,52.515931,-2.0085181
WA6 7AB,53.295503,-2.7272824
NE34 7HE,54.9812,-1.3981253
B98 7RY,52.287328,-1.9153809
SW16 5NP,51.418938,-0.13451992
PE21 0PD,52.97529,-0.00607819
GL11 4ND,51.680833,-2.3535412
TF7 5LD,52.63575,-2.4581428
NG12 2FH,52.947098,-1.0389579
SG6 2EJ,51.975784,-0.2127578
TN37 7AG,50.874039,0.55342391
TQ3 2AG,50.440839,-3.5671056
KA18 1BX,55.45298,-4.2634729
SR4 7YF,54.905846,-1.4047548
FK10 3JU,56.12908,-3.7784966
BL9 7BD,53.592729,-2.2837378
HD5 8RY,53.635389,-1.7488691
WA2 0EQ,53.414649,-2.5723026
NW9 8RS,51.564668,-0.2625706
DE22 4BG,52.928243,-1.5181765
NN17 2TR,52.494191,-0.71960987
LS2 9JZ,53.807348,-1.5583774
NW7 2QJ,51.602504,-0.23579889
NG4 1JT,52.969229,-1.1140505
DH8 8DB,54.837281,-1.868564
S4 8EN,53.403194,-1.4455818
WS11 0AG,52.682526,-2.0295119
G74 4AT,55.772972,-4.1718149
SA11 3UE,51.653319,-3.7933714
L20 3BZ,53.449255,-2.9868507
CH43 0TX,53.372793,-3.0604766
ST5 9JZ,53.025429,-2.2312149
RH1 2AY,51.246813,-0.17881906
NG9 5BA,52.918944,-1.2277991
PR6 0SN,53.652628,-2.6193074
BS34 6JL,51.523625,-2.5599655
TN31 6YD,50.976575,0.68484426
SG7 6NB,51.979783,-0.18558747
CF45 4PF,51.641967,-3.3330789
HP9 1XA,51.599793,-0.64495884
LS18 4DY,53.834688,-1.6507045
E1 2LL,51.513314,-0.062901025
UB10 8UD,51.567044,-0.43592731
E11 1HG,51.568235,0.009113359
TS28 5AA,54.725798,-1.3793226
SW16 5SX,51.412522,-0.14105092
BS5 6PX,51.47388,-2.5549213
SM6 8PP,51.361192,-0.13991236
ME12 2RW,51.420335,0.79807992
G64 4EX,55.93905,-4.2115914
WA5 2TA,53.386242,-2.6400005
RM3 9PH,51.604924,0.23496727
SE27 9AJ,51.436982,-0.10561312
DY1 3ND,52.525973,-2.102381
LA1 5NA,54.047118,-2.8196447
CA13 0QT,54.65627,-3.3724275
EH49 7ES,55.976238,-3.6053467
NR29 4NL,52.689937,1.6935603
S60 5DL,53.407753,-1.3681277
S66 7DN,53.42729,-1.1953834
DN36 4AA,53.534615,-0.02890415
S40 4SL,53.245664,-1.4690187
KY11 4UG,56.074592,-3.4251034
NW6 4JY,51.542457,-0.19529134
CB22 4RP,52.09134,0.15775393
DY1 2RH,52.518114,-2.1142995
CV1 5DZ,52.408095,-1.4944015
RG12 7LS,51.399489,-0.75371265
GU21 5AB,51.319509,-0.5568122
UB8 1NW,51.546875,-0.47218395
WF3 2AP,53.723243,-1.538375
CF72 8AF,51.536747,-3.3848503
NE32 5RX,54.976999,-1.4938979
S35 1SA,53.461558,-1.481678
BB1 2EE,53.730673,-2.4525675
S40 4HD,53.243207,-1.4426457
ST4 3AY,52.991932,-2.1626854
BH22 8AW,50.808894,-1.878162
LE8 0HQ,52.536768,-0.99725155
KT6 7HT,51.379743,-0.28179616
TA12 6DH,50.971839,-2.766395
PE12 9AG,52.776431,0.13444914
RG4 7HJ,51.479506,-0.99416419
ST13 6HU,53.105934,-2.0223798
S61 3JL,53.443568,-1.3931005
HA9 8HG,51.562075,-0.28249247
G81 2AX,55.916517,-4.40581
TQ14 9NL,50.558835,-3.5086136
SK9 6EL,53.312527,-2.2532524
CH45 4PB,53.427102,-3.051519
NE29 8RW,55.015895,-1.4840095
AB25 3XX,57.155651,-2.1081557
SM1 3HN,51.374988,-0.1975169
B68 0JT,52.468527,-2.0056382
M6 7GU,53.499346,-2.3065097
BN1 4JD,50.831989,-0.13731328
DN35 7RN,53.568375,-0.054351835
DL15 9LW,54.715243,-1.7564822
PL4 7PU,50.377969,-4.1208082
ST19 9DX,52.677674,-2.1732868
G41 1QE,55.843283,-4.2633808
LE65 2LX,52.747186,-1.4882209
RM18 8YP,51.480628,0.41783338
S43 3AH,53.274278,-1.3284835
EX35 6HW,51.23013,-3.8357056
RG4 6NY,51.478217,-0.94668756
E4 7PR,51.635314,-0.012721392
TF3 4AH,52.676583,-2.4459688
W4 2RG,51.48223,-0.25618566
DN16 1HT,53.573066,-0.63416589
TW18 4SU,51.433846,-0.51435481
CF37 5EA,51.583262,-3.300025
BR5 2LJ,51.395681,0.10749026
E4 7EX,51.630566,0.000494655
KA13 7LW,55.654744,-4.6867711
SA43 1BZ,52.083541,-4.6600316
LE12 7NN,52.73227,-1.1056357
CH8 8RF,53.273722,-3.3052664
SR5 3TU,54.922595,-1.4137599
L36 3RG,53.421522,-2.860513
OX11 8HR,51.602482,-1.2386738
DN6 7LP,53.565599,-1.1861029
SO14 0QL,50.909188,-1.3901058
PH33 6PH,56.822131,-5.0902676
RG4 8XU,51.483078,-0.96238829
ML4 1AF,55.818278,-4.0254082
B71 4JZ,52.510407,-1.9696038
LE15 7AA,52.679177,-0.7129949
M9 8DX,53.522753,-2.2206439
BD9 6NS,53.816374,-1.8192057
EH11 2PL,55.937393,-3.2349466
SE28 8RA,51.507066,0.10704955
B20 2QL,52.515181,-1.9030681
LN13 9PY,53.266264,0.19814997
PA15 4SJ,55.942755,-4.7728398
WF12 7HY,53.716557,-1.5933459
CH5 1SU,53.206838,-3.0230294
TR19 7AD,50.071466,-5.6946431
PO30 5LE,50.696006,-1.32133
NG7 3HE,52.955647,-1.1715482
GU52 6ED,51.266071,-0.82588184
EX16 7FB,50.920536,-3.3767721
IV51 9JY,57.632663,-6.2411227
DE14 3QJ,52.799958,-1.6354923
SA13 1NG,51.596186,-3.783626
N17 0JP,51.602341,-0.060226389
BR5 1HD,51.378743,0.079035161
SN15 4PD,51.513558,-1.9722402
BA6 8SU,51.101215,-2.6863109
WV3 7BG,52.57269,-2.1479064
CT10 2QJ,51.358917,1.4000391
SS9 2BU,51.542436,0.65217578
WA11 0LA,53.467787,-2.6614579
CV12 8LX,52.479637,-1.4734543
RM3 8EJ,51.60658,0.21924869
NR24 2AP,52.856722,1.0377189
HS6 5BD,57.717373,-7.1732143
G53 5UW,55.837145,-4.3542992
LE16 9AR,52.478888,-0.93142467
NR31 9AB,52.540366,1.6331225
L17 0DE,53.37458,-2.9336857
DN21 2BL,53.399962,-0.77514291
SK17 6AA,53.259566,-1.9087433
B72 1YG,52.537274,-1.8275636
LS7 1HA,53.806865,-1.5423166
PE20 3BX,52.924525,-0.18118994
WR14 1TP,52.132727,-2.3243846
CM8 3NN,51.778886,0.67385302
PR9 9JF,53.653759,-2.9898817
NP15 2DY,51.764858,-2.8536561
HP10 9TX,51.607785,-0.69969829
FK7 9EB,56.100643,-3.9461693
TN1 2AN,51.135699,0.26239147
KT6 7HR,51.380885,-0.2830036
DH2 1QX,54.882124,-1.5983958
SA67 7PD,51.818718,-4.6847084
BS9 4NB,51.486575,-2.6094722
NG11 6EH,52.891954,-1.1495457
ZE1 0DL,60.153483,-1.1431376
CW6 0RT,53.208753,-2.7165438
S6 4BH,53.408563,-1.5208922
CF44 6BL,51.689627,-3.4105909
TN33 0XB,50.918131,0.48244658
IP11 9DS,51.9721,1.3396407
GL4 4QE,51.852076,-2.2119929
AB16 5RN,57.159845,-2.1596485
OL6 6NE,53.492901,-2.0780375
LA6 3JU,54.144783,-2.5346575
DY10 4DZ,52.370395,-2.2331807
M16 0BN,53.450864,-2.2722802
CA5 7LW,54.842902,-2.983524
ME4 6HB,51.371748,0.52385206
BH25 5EY,50.763431,-1.6489233
SG2 9SD,51.892527,-0.16938291
B42 1TY,52.525683,-1.9043569
LS14 5PL,53.818015,-1.4414452
PA76 6SJ,56.331086,-6.392842
WN1 2TF,53.58401,-2.6381216
CM15 9DZ,51.627921,0.29635075
TS17 8EA,54.550724,-1.2970744
PR2 6TY,53.781858,-2.6699707
NN29 7JR,52.219558,-0.67694512
HD1 6LQ,53.661364,-1.7804027
EX4 6NS,50.727432,-3.52397
TA8 2RE,51.288017,-3.0111709
DE65 6BT,52.853153,-1.5669592
SA39 9HP,51.985759,-4.250118
NE16 5QU,54.936945,-1.6852384
BS3 4RJ,51.442215,-2.5785079
SO17 1TW,50.937724,-1.3975745
BB9 8RP,53.844511,-2.1996123
NE46 1BB,54.969714,-2.1018618
YO22 4JG,54.478415,-0.60831174
ST4 2EE,53.011044,-2.1806872
CV4 7EQ,52.379365,-1.5602208
CF24 3YX,51.493397,-3.1692922
PH33 7JG,56.843769,-5.1241181
HU9 4UZ,53.770419,-0.26454465
G83 0JN,55.997027,-4.5898914
LE67 2AQ,52.718968,-1.4001527
NW5 4ED,51.549799,-0.15219179
L40 0SA,53.603943,-2.8420779
DN8 5BA,53.612003,-0.96242271
ML4 1EX,55.824505,-4.0249496
BN21 2RB,50.783831,0.26736605
SL4 6AN,51.489019,-0.60941286
B98 8AB,52.305818,-1.9390171
PE32 1BD,52.771875,0.55001296
CO6 4JG,51.971468,0.87372599
SR8 3PG,54.788052,-1.3277524
UB6 8HR,51.534484,-0.33281343
CT18 7BG,51.131773,1.1588779
RH19 4NU,51.074954,-0.043348684
NP8 1AE,51.858131,-3.135657
HP6 5BG,51.674991,-0.60800585
G20 9SH,55.887033,-4.286269
KY13 8AN,56.205279,-3.4217747
DL5 4DS,54.619871,-1.572765
NG20 8JY,53.20946,-1.2222882
SY16 1AB,52.514314,-3.3132639
IP8 4EB,52.076254,1.0974349
DA5 3HP,51.436037,0.1256348
S74 9AB,53.500617,-1.4388397
WA9 4RX,53.412624,-2.7278353
CF83 2PX,51.587065,-3.2410677
PO10 8JD,50.845487,-0.91185071
GU14 7SQ,51.29103,-0.75759728
AB56 4SH,57.690488,-2.8185473
LL53 5AD,52.882031,-4.41416
OX18 4RN,51.809879,-1.6357965
E13 8HL,51.52122,0.020737439
M30 7BT,53.477559,-2.3667872
CB25 9HR,52.265448,0.19068798
